Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
461,257,313,934148,5420,60432,273600
462,276,291,933855,5422,60723,279700
463,309,287,933560,5430,61010,263700
464,294,287,933267,5436,61297,302200
465,273,281,932986,5436,61578,291900
466,250,259,932724,5439,61837,343600
467,286,297,932445,5421,62134,323900
468,322,282,932134,5450,62416,308300
469,266,280,931861,5443,62696,299500
470,307,297,931556,5451,62993,289600
471,312,267,931254,5486,63260,294200
472,318,274,930933,5533,63534,300500
473,286,317,930635,5514,63851,280100
474,299,300,930353,5496,64151,276900
475,275,290,930054,5505,64441,296600
476,275,309,929794,5456,64750,279000
477,290,286,929501,5463,65036,291400
478,283,252,929212,5500,65288,271100
479,272,291,928949,5472,65579,302600
480,271,271,928674,5476,65850,308500
481,267,270,928398,5482,66120,293600
482,276,288,928133,5459,66408,304900
483,275,293,927858,5441,66701,292500
484,264,267,927600,5432,66968,302900
485,266,291,927329,5412,67259,276900
486,253,260,927075,5406,67519,301700
487,275,283,926806,5392,67802,303700
488,287,279,926507,5412,68081,306200
489,291,262,926224,5433,68343,281500
490,305,289,925910,5458,68632,312700
491,273,247,925629,5492,68879,299500
492,300,308,925348,5465,69187,317200
493,300,285,925039,5489,69472,320300
494,288,271,924746,5511,69743,295000
495,308,294,924443,5520,70037,300700
496,298,301,924148,5514,70338,265500
497,313,275,923841,5546,70613,310000
498,312,296,923527,5564,70909,306100
499,301,273,923211,5607,71182,278100
500,309,310,922908,5600,71492,306000
501,294,343,922624,5541,71835,292200
502,294,296,922330,5539,72131,280900
503,316,301,922018,5550,72432,303000
504,304,307,921700,5561,72739,310700
505,295,289,921416,5556,73028,300900
506,317,274,921087,5611,73302,279400
507,337,280,920757,5661,73582,306600
508,339,275,920416,5727,73857,283300
509,311,293,920104,5746,74150,286600
510,317,283,919802,5765,74433,296400
511,307,316,919470,5781,74749,283800
512,317,298,919178,5775,75047,311200
513,328,301,918846,5806,75348,289700
514,327,302,918506,5844,75650,296000
515,311,302,918202,5846,75952,284700
516,341,283,917874,5891,76235,314200
517,357,341,917512,5912,76576,358600
518,368,322,917141,5961,76898,329200
519,360,312,916790,6000,77210,292300
520,332,296,916446,6048,77506,286100
521,349,261,916104,6129,77767,301500
522,367,306,915742,6185,78073,299900
523,354,342,915400,6185,78415,288000
524,379,349,914990,6246,78764,296200
525,317,319,914676,6241,79083,301600
526,316,321,914367,6229,79404,316100
527,348,305,914021,6270,79709,293600
528,308,337,913713,6241,80046,296000
529,366,324,913335,6295,80370,305200
530,366,308,912989,6333,80678,301300
531,369,337,912613,6372,81015,281700
532,320,340,912283,6362,81355,307800
533,370,333,911923,6389,81688,286000
534,375,350,911552,6410,82038,299400
535,353,327,911187,6448,82365,302900
536,361,338,910831,6466,82703,303200
537,331,349,910497,6451,83052,275200
538,340,346,910159,6443,83398,294100
539,383,311,909783,6508,83709,277900
540,361,337,909420,6534,84046,282400
541,335,333,909078,6543,84379,312900
542,338,340,908745,6536,84719,290400
543,356,340,908384,6557,85059,290200
544,338,336,908046,6559,85395,296900
545,321,335,907730,6540,85730,321100
546,381,379,907349,6542,86109,317300
547,312,327,907032,6532,86436,292500
548,366,323,906676,6565,86759,285100
549,398,371,906284,6586,87130,316700
550,363,337,905903,6630,87467,315900
551,366,352,905545,6636,87819,301600
552,373,392,905167,6622,88211,306500
553,364,331,904807,6651,88542,294300
554,355,317,904452,6689,88859,331400
555,354,330,904092,6719,89189,303500
556,352,360,903742,6709,89549,313500
557,378,348,903377,6726,89897,298900
558,381,340,902982,6781,90237,298300
559,375,328,902609,6826,90565,315200
560,342,340,902268,6827,90905,299200
561,391,347,901863,6885,91252,282900
562,373,341,901514,6893,91593,310000
563,361,391,901150,6866,91984,307200
564,362,346,900781,6889,92330,274900
565,331,350,900442,6878,92680,311200
566,353,395,900089,6836,93075,351900
567,366,373,899738,6814,93448,321300
568,368,358,899364,6830,93806,312700
569,327,343,899031,6820,94149,343100
570,376,371,898654,6826,94520,355500
571,364,325,898300,6855,94845,315600
572,383,350,897920,6885,95195,313200
573,390,321,897533,6951,95516,324800
574,376,372,897147,6965,95888,300500
575,366,342,896778,6992,96230,307700
576,375,371,896415,6984,96601,307300
577,348,406,896059,6934,97007,345600
578,384,358,895675,6960,97365,367200
579,343,370,895336,6929,97735,375100
580,394,376,894941,6948,98111,366200
581,383,351,894555,6983,98462,357800
582,408,354,894153,7031,98816,340500
583,392,377,893769,7038,99193,335100
584,387,397,893358,7052,99590,313600
585,377,343,892989,7078,99933,340900
586,370,356,892622,7089,100289,327500
587,355,330,892269,7112,100619,335500
588,361,398,891900,7083,101017,287200
589,382,393,891528,7062,101410,396900
590,398,378,891137,7075,101788,344300
591,399,364,890730,7118,102152,340500
592,417,394,890309,7145,102546,332100
593,388,390,889920,7144,102936,411000
594,373,343,889561,7160,103279,345700
595,424,353,889125,7243,103632,348000
596,411,388,888723,7257,104020,343100
597,398,368,888307,7305,104388,332500
598,385,341,887939,7332,104729,342300
599,404,379,887528,7364,105108,340600
600,418,392,887118,7382,105500,358500
601,400,395,886720,7385,105895,337900
602,390,352,886330,7423,106247,324500
603,388,380,885930,7443,106627,351000
604,426,380,885509,7484,107007,391900
605,355,412,885142,7439,107419,346600
606,418,391,884738,7452,107810,329300
607,398,391,884338,7461,108201,322400
608,423,386,883925,7488,108587,345000
609,410,347,883510,7556,108934,344200
610,453,402,883057,7607,109336,356000
611,421,362,882638,7664,109698,369400
